OGID	esc,pips1,mef48,mef
OG10842_0	Ndufv2,Ndufv2_pips1,Ndufv2_mef48,Ndufv2_mef
OG10843_0	Ndufv3,Ndufv3_pips1,Ndufv3_mef48,Ndufv3_mef
OG10844_0	Neat1,Neat1_pips1,Neat1_mef48,Neat1_mef
OG10845_0	Neb,Neb_pips1,Neb_mef48,Neb_mef
OG10846_0	Nebl,Nebl_pips1,Nebl_mef48,Nebl_mef
OG10847_0	Necab1,Necab1_pips1,Necab1_mef48,Necab1_mef
OG10848_0	Necab2,Necab2_pips1,Necab2_mef48,Necab2_mef
OG10849_0	Necab3,Necab3_pips1,Necab3_mef48,Necab3_mef
OG10850_0	Necap1,Necap1_pips1,Necap1_mef48,Necap1_mef
OG10851_0	Necap2,Necap2_pips1,Necap2_mef48,Necap2_mef
OG10852_0	Nedd1,Nedd1_pips1,Nedd1_mef48,Nedd1_mef
OG10853_0	Nedd4,Nedd4_pips1,Nedd4_mef48,Nedd4_mef
OG10854_0	Nedd4l,Nedd4l_pips1,Nedd4l_mef48,Nedd4l_mef
OG10855_0	Nedd8,Nedd8_pips1,Nedd8_mef48,Nedd8_mef
OG10856_0	Nedd9,Nedd9_pips1,Nedd9_mef48,Nedd9_mef
OG10857_0	Nefh,Nefh_pips1,Nefh_mef48,Nefh_mef
OG10858_0	Nefl,Nefl_pips1,Nefl_mef48,Nefl_mef
OG10859_0	Nefm,Nefm_pips1,Nefm_mef48,Nefm_mef
OG10860_0	Negr1,Negr1_pips1,Negr1_mef48,Negr1_mef
OG10861_0	Neil1,Neil1_pips1,Neil1_mef48,Neil1_mef
OG10862_0	Neil2,Neil2_pips1,Neil2_mef48,Neil2_mef
OG10863_0	Neil3,Neil3_pips1,Neil3_mef48,Neil3_mef
OG10864_0	Nek1,Nek1_pips1,Nek1_mef48,Nek1_mef
OG10865_0	Nek2,Nek2_pips1,Nek2_mef48,Nek2_mef
OG10866_0	Nek3,Nek3_pips1,Nek3_mef48,Nek3_mef
OG10867_0	Nek4,Nek4_pips1,Nek4_mef48,Nek4_mef
OG10868_0	Nek6,Nek6_pips1,Nek6_mef48,Nek6_mef
OG10869_0	Nek7,Nek7_pips1,Nek7_mef48,Nek7_mef
OG10870_0	Nek8,Nek8_pips1,Nek8_mef48,Nek8_mef
OG10871_0	Nek9,Nek9_pips1,Nek9_mef48,Nek9_mef
OG10872_0	Nelf,Nelf_pips1,Nelf_mef48,Nelf_mef
OG10873_0	Nell1,Nell1_pips1,Nell1_mef48,Nell1_mef
OG10874_0	Nell2,Nell2_pips1,Nell2_mef48,Nell2_mef
OG10875_0	Nemf,Nemf_pips1,Nemf_mef48,Nemf_mef
OG10876_0	Nenf,Nenf_pips1,Nenf_mef48,Nenf_mef
OG10877_0	Neo1,Neo1_pips1,Neo1_mef48,Neo1_mef
OG10878_0	Nes,Nes_pips1,Nes_mef48,Nes_mef
OG10879_0	Nespas,Nespas_pips1,Nespas_mef48,Nespas_mef
OG10880_0	Net1,Net1_pips1,Net1_mef48,Net1_mef
OG10881_0	Neto2,Neto2_pips1,Neto2_mef48,Neto2_mef
OG10882_0	Neu1,Neu1_pips1,Neu1_mef48,Neu1_mef
OG10883_0	Neu3,Neu3_pips1,Neu3_mef48,Neu3_mef
OG10884_0	Neurl1a,Neurl1a_pips1,Neurl1a_mef48,Neurl1a_mef
OG10885_0	Neurl1b,Neurl1b_pips1,Neurl1b_mef48,Neurl1b_mef
OG10886_0	Neurl2,Neurl2_pips1,Neurl2_mef48,Neurl2_mef
OG10887_0	Neurl3,Neurl3_pips1,Neurl3_mef48,Neurl3_mef
OG10888_0	Neurl4,Neurl4_pips1,Neurl4_mef48,Neurl4_mef
OG10889_0	Neurod1,Neurod1_pips1,Neurod1_mef48,Neurod1_mef
OG10890_0	Nexn,Nexn_pips1,Nexn_mef48,Nexn_mef
OG10891_0	Nf1,Nf1_pips1,Nf1_mef48,Nf1_mef
OG10892_0	Nf2,Nf2_pips1,Nf2_mef48,Nf2_mef
OG10893_0	Nfam1,Nfam1_pips1,Nfam1_mef48,Nfam1_mef
OG10894_0	Nfasc,Nfasc_pips1,Nfasc_mef48,Nfasc_mef
OG10895_0	Nfat5,Nfat5_pips1,Nfat5_mef48,Nfat5_mef
OG10896_0	Nfatc1,Nfatc1_pips1,Nfatc1_mef48,Nfatc1_mef
OG10897_0	Nfatc2,Nfatc2_pips1,Nfatc2_mef48,Nfatc2_mef
OG10898_0	Nfatc2ip,Nfatc2ip_pips1,Nfatc2ip_mef48,Nfatc2ip_mef
OG10899_0	Nfatc3,Nfatc3_pips1,Nfatc3_mef48,Nfatc3_mef
OG10900_0	Nfatc4,Nfatc4_pips1,Nfatc4_mef48,Nfatc4_mef
OG10901_0	Nfe2l1,Nfe2l1_pips1,Nfe2l1_mef48,Nfe2l1_mef
OG10902_0	Nfe2l2,Nfe2l2_pips1,Nfe2l2_mef48,Nfe2l2_mef
OG10903_0	Nfe2l3,Nfe2l3_pips1,Nfe2l3_mef48,Nfe2l3_mef
OG10904_0	Nfia,Nfia_pips1,Nfia_mef48,Nfia_mef
OG10905_0	Nfib,Nfib_pips1,Nfib_mef48,Nfib_mef
OG10906_0	Nfic,Nfic_pips1,Nfic_mef48,Nfic_mef
OG10907_0	Nfil3,Nfil3_pips1,Nfil3_mef48,Nfil3_mef
OG10908_0	Nfix,Nfix_pips1,Nfix_mef48,Nfix_mef
OG10909_0	Nfkb1,Nfkb1_pips1,Nfkb1_mef48,Nfkb1_mef
OG10910_0	Nfkb2,Nfkb2_pips1,Nfkb2_mef48,Nfkb2_mef
OG10911_0	Nfkbia,Nfkbia_pips1,Nfkbia_mef48,Nfkbia_mef
OG10912_0	Nfkbib,Nfkbib_pips1,Nfkbib_mef48,Nfkbib_mef
OG10913_0	Nfkbid,Nfkbid_pips1,Nfkbid_mef48,Nfkbid_mef
OG10914_0	Nfkbie,Nfkbie_pips1,Nfkbie_mef48,Nfkbie_mef
OG10915_0	Nfkbil1,Nfkbil1_pips1,Nfkbil1_mef48,Nfkbil1_mef
OG10916_0	Nfkbiz,Nfkbiz_pips1,Nfkbiz_mef48,Nfkbiz_mef
OG10917_0	Nfrkb,Nfrkb_pips1,Nfrkb_mef48,Nfrkb_mef
OG10918_0	Nfs1,Nfs1_pips1,Nfs1_mef48,Nfs1_mef
OG10919_0	Nfu1,Nfu1_pips1,Nfu1_mef48,Nfu1_mef
OG10920_0	Nfx1,Nfx1_pips1,Nfx1_mef48,Nfx1_mef
OG10921_0	Nfxl1,Nfxl1_pips1,Nfxl1_mef48,Nfxl1_mef
OG10922_0	Nfya,Nfya_pips1,Nfya_mef48,Nfya_mef
OG10923_0	Nfyb,Nfyb_pips1,Nfyb_mef48,Nfyb_mef
OG10924_0	Nfyc,Nfyc_pips1,Nfyc_mef48,Nfyc_mef
OG10925_0	Ng23,Ng23_pips1,Ng23_mef48,Ng23_mef
OG10926_0	Ngdn,Ngdn_pips1,Ngdn_mef48,Ngdn_mef
OG10927_0	Ngef,Ngef_pips1,Ngef_mef48,Ngef_mef
OG10928_0	Ngf,Ngf_pips1,Ngf_mef48,Ngf_mef
OG10929_0	Ngfr,Ngfr_pips1,Ngfr_mef48,Ngfr_mef
OG10930_0	Ngfrap1,Ngfrap1_pips1,Ngfrap1_mef48,Ngfrap1_mef
OG10931_0	Ngly1,Ngly1_pips1,Ngly1_mef48,Ngly1_mef
OG10932_0	Ngrn,Ngrn_pips1,Ngrn_mef48,Ngrn_mef
OG10933_0	Nhedc1,Nhedc1_pips1,Nhedc1_mef48,Nhedc1_mef
OG10934_0	Nhedc2,Nhedc2_pips1,Nhedc2_mef48,Nhedc2_mef
OG10935_0	Nhej1,Nhej1_pips1,Nhej1_mef48,Nhej1_mef
OG10936_0	Nhlrc1,Nhlrc1_pips1,Nhlrc1_mef48,Nhlrc1_mef
OG10937_0	Nhlrc2,Nhlrc2_pips1,Nhlrc2_mef48,Nhlrc2_mef
OG10938_0	Nhlrc3,Nhlrc3_pips1,Nhlrc3_mef48,Nhlrc3_mef
OG10939_0	Nhlrc4,Nhlrc4_pips1,Nhlrc4_mef48,Nhlrc4_mef
OG10940_0	Nhp2,Nhp2_pips1,Nhp2_mef48,Nhp2_mef
OG10941_0	Nhp2l1,Nhp2l1_pips1,Nhp2l1_mef48,Nhp2l1_mef
OG10942_0	Nhs,Nhs_pips1,Nhs_mef48,Nhs_mef
OG10943_0	Nhsl1,Nhsl1_pips1,Nhsl1_mef48,Nhsl1_mef
OG10944_0	Nhsl2,Nhsl2_pips1,Nhsl2_mef48,Nhsl2_mef
OG10945_0	Nicn1,Nicn1_pips1,Nicn1_mef48,Nicn1_mef
OG10946_0	Nid1,Nid1_pips1,Nid1_mef48,Nid1_mef
OG10947_0	Nid2,Nid2_pips1,Nid2_mef48,Nid2_mef
OG10948_0	Nif3l1,Nif3l1_pips1,Nif3l1_mef48,Nif3l1_mef
OG10949_0	Nin,Nin_pips1,Nin_mef48,Nin_mef
OG10950_0	Ninj1,Ninj1_pips1,Ninj1_mef48,Ninj1_mef
OG10951_0	Ninl,Ninl_pips1,Ninl_mef48,Ninl_mef
OG10952_0	Nip7,Nip7_pips1,Nip7_mef48,Nip7_mef
OG10953_0	Nipa1,Nipa1_pips1,Nipa1_mef48,Nipa1_mef
OG10954_0	Nipa2,Nipa2_pips1,Nipa2_mef48,Nipa2_mef
OG10955_0	Nipal1,Nipal1_pips1,Nipal1_mef48,Nipal1_mef
OG10956_0	Nipal3,Nipal3_pips1,Nipal3_mef48,Nipal3_mef
OG10957_0	Nipal4,Nipal4_pips1,Nipal4_mef48,Nipal4_mef
OG10958_0	Nipbl,Nipbl_pips1,Nipbl_mef48,Nipbl_mef
OG10959_0	Nipsnap1,Nipsnap1_pips1,Nipsnap1_mef48,Nipsnap1_mef
OG10960_0	Nipsnap3b,Nipsnap3b_pips1,Nipsnap3b_mef48,Nipsnap3b_mef
OG10961_0	Nisch,Nisch_pips1,Nisch_mef48,Nisch_mef
OG10962_0	Nit1,Nit1_pips1,Nit1_mef48,Nit1_mef
OG10963_0	Nit2,Nit2_pips1,Nit2_mef48,Nit2_mef
OG10964_0	Nkain1,Nkain1_pips1,Nkain1_mef48,Nkain1_mef
OG10965_0	Nkain4,Nkain4_pips1,Nkain4_mef48,Nkain4_mef
OG10966_0	Nkap,Nkap_pips1,Nkap_mef48,Nkap_mef
OG10967_0	Nkapl,Nkapl_pips1,Nkapl_mef48,Nkapl_mef
OG10968_0	Nkd1,Nkd1_pips1,Nkd1_mef48,Nkd1_mef
OG10969_0	Nkd2,Nkd2_pips1,Nkd2_mef48,Nkd2_mef
OG10970_0	Nkiras1,Nkiras1_pips1,Nkiras1_mef48,Nkiras1_mef
OG10971_0	Nkiras2,Nkiras2_pips1,Nkiras2_mef48,Nkiras2_mef
OG10972_0	Nkrf,Nkrf_pips1,Nkrf_mef48,Nkrf_mef
OG10973_0	Nktr,Nktr_pips1,Nktr_mef48,Nktr_mef
OG10974_0	Nkx3-2,Nkx3-2_pips1,Nkx3-2_mef48,Nkx3-2_mef
OG10975_0	Nkx6-1,Nkx6-1_pips1,Nkx6-1_mef48,Nkx6-1_mef
OG10976_0	Nkx6-2,Nkx6-2_pips1,Nkx6-2_mef48,Nkx6-2_mef
OG10977_0	Nkx6-3,Nkx6-3_pips1,Nkx6-3_mef48,Nkx6-3_mef
OG10978_0	Nle1,Nle1_pips1,Nle1_mef48,Nle1_mef
OG10979_0	Nlgn2,Nlgn2_pips1,Nlgn2_mef48,Nlgn2_mef
OG10980_0	Nlgn3,Nlgn3_pips1,Nlgn3_mef48,Nlgn3_mef
OG10981_0	Nlk,Nlk_pips1,Nlk_mef48,Nlk_mef
OG10982_0	Nln,Nln_pips1,Nln_mef48,Nln_mef
OG10983_0	Nlrc3,Nlrc3_pips1,Nlrc3_mef48,Nlrc3_mef
OG10984_0	Nlrc4,Nlrc4_pips1,Nlrc4_mef48,Nlrc4_mef
OG10985_0	Nlrp1a,Nlrp1a_pips1,Nlrp1a_mef48,Nlrp1a_mef
OG10986_0	Nlrp3,Nlrp3_pips1,Nlrp3_mef48,Nlrp3_mef
OG10987_0	Nlrp4f,Nlrp4f_pips1,Nlrp4f_mef48,Nlrp4f_mef
OG10988_0	Nlrp6,Nlrp6_pips1,Nlrp6_mef48,Nlrp6_mef
OG10989_0	Nlrp9b,Nlrp9b_pips1,Nlrp9b_mef48,Nlrp9b_mef
OG10990_0	Nlrx1,Nlrx1_pips1,Nlrx1_mef48,Nlrx1_mef
OG10991_0	Nmb,Nmb_pips1,Nmb_mef48,Nmb_mef
OG10992_0	Nmd3,Nmd3_pips1,Nmd3_mef48,Nmd3_mef
OG10993_0	Nme1,Nme1_pips1,Nme1_mef48,Nme1_mef
OG10994_0	Nme2,Nme2_pips1,Nme2_mef48,Nme2_mef
OG10995_0	Nme3,Nme3_pips1,Nme3_mef48,Nme3_mef
OG10996_0	Nme4,Nme4_pips1,Nme4_mef48,Nme4_mef
OG10997_0	Nme5,Nme5_pips1,Nme5_mef48,Nme5_mef
OG10998_0	Nme6,Nme6_pips1,Nme6_mef48,Nme6_mef
OG10999_0	Nme7,Nme7_pips1,Nme7_mef48,Nme7_mef
OG11000_0	Nmi,Nmi_pips1,Nmi_mef48,Nmi_mef
OG11001_0	Nmnat1,Nmnat1_pips1,Nmnat1_mef48,Nmnat1_mef
OG11002_0	Nmnat2,Nmnat2_pips1,Nmnat2_mef48,Nmnat2_mef
OG11003_0	Nmnat3,Nmnat3_pips1,Nmnat3_mef48,Nmnat3_mef
OG11004_0	Nmral1,Nmral1_pips1,Nmral1_mef48,Nmral1_mef
OG11005_0	Nmt1,Nmt1_pips1,Nmt1_mef48,Nmt1_mef
OG11006_0	Nmt2,Nmt2_pips1,Nmt2_mef48,Nmt2_mef
OG11007_0	Nnat,Nnat_pips1,Nnat_mef48,Nnat_mef
OG11008_0	Nnmt,Nnmt_pips1,Nnmt_mef48,Nnmt_mef
OG11009_0	Nnt,Nnt_pips1,Nnt_mef48,Nnt_mef
OG11010_0	Noa1,Noa1_pips1,Noa1_mef48,Noa1_mef
OG11011_0	Nob1,Nob1_pips1,Nob1_mef48,Nob1_mef
OG11012_0	Noc3l,Noc3l_pips1,Noc3l_mef48,Noc3l_mef
OG11013_0	Noc4l,Noc4l_pips1,Noc4l_mef48,Noc4l_mef
OG11014_0	Nod1,Nod1_pips1,Nod1_mef48,Nod1_mef
OG11015_0	Nod2,Nod2_pips1,Nod2_mef48,Nod2_mef
OG11016_0	Nodal,Nodal_pips1,Nodal_mef48,Nodal_mef
OG11017_0	Nog,Nog_pips1,Nog_mef48,Nog_mef
OG11018_0	Nol10,Nol10_pips1,Nol10_mef48,Nol10_mef
OG11019_0	Nol11,Nol11_pips1,Nol11_mef48,Nol11_mef
OG11020_0	Nol12,Nol12_pips1,Nol12_mef48,Nol12_mef
OG11021_0	Nol3,Nol3_pips1,Nol3_mef48,Nol3_mef
OG11022_0	Nol6,Nol6_pips1,Nol6_mef48,Nol6_mef
OG11023_0	Nol7,Nol7_pips1,Nol7_mef48,Nol7_mef
OG11024_0	Nol8,Nol8_pips1,Nol8_mef48,Nol8_mef
OG11025_0	Nol9,Nol9_pips1,Nol9_mef48,Nol9_mef
OG11026_0	Nolc1,Nolc1_pips1,Nolc1_mef48,Nolc1_mef
OG11027_0	Nom1,Nom1_pips1,Nom1_mef48,Nom1_mef
OG11028_0	Nomo1,Nomo1_pips1,Nomo1_mef48,Nomo1_mef
OG11029_0	Nono,Nono_pips1,Nono_mef48,Nono_mef
OG11030_0	Nop10,Nop10_pips1,Nop10_mef48,Nop10_mef
OG11031_0	Nop14,Nop14_pips1,Nop14_mef48,Nop14_mef
OG11032_0	Nop16,Nop16_pips1,Nop16_mef48,Nop16_mef
OG11033_0	Nop2,Nop2_pips1,Nop2_mef48,Nop2_mef
OG11034_0	Nop56,Nop56_pips1,Nop56_mef48,Nop56_mef
OG11035_0	Nop58,Nop58_pips1,Nop58_mef48,Nop58_mef
OG11036_0	Nos1,Nos1_pips1,Nos1_mef48,Nos1_mef
OG11037_0	Nos1ap,Nos1ap_pips1,Nos1ap_mef48,Nos1ap_mef
OG11038_0	Nos2,Nos2_pips1,Nos2_mef48,Nos2_mef
OG11039_0	Nos3,Nos3_pips1,Nos3_mef48,Nos3_mef
OG11040_0	Nosip,Nosip_pips1,Nosip_mef48,Nosip_mef
OG11041_0	Nostrin,Nostrin_pips1,Nostrin_mef48,Nostrin_mef
OG11042_0	Notch1,Notch1_pips1,Notch1_mef48,Notch1_mef
OG11043_0	Notch2,Notch2_pips1,Notch2_mef48,Notch2_mef
OG11044_0	Notch3,Notch3_pips1,Notch3_mef48,Notch3_mef
OG11045_0	Notch4,Notch4_pips1,Notch4_mef48,Notch4_mef
OG11046_0	Notum,Notum_pips1,Notum_mef48,Notum_mef
OG11047_0	Nov,Nov_pips1,Nov_mef48,Nov_mef
OG11048_0	Nova1,Nova1_pips1,Nova1_mef48,Nova1_mef
OG11049_0	Nova2,Nova2_pips1,Nova2_mef48,Nova2_mef
OG11050_0	Nox4,Nox4_pips1,Nox4_mef48,Nox4_mef
OG11051_0	Noxo1,Noxo1_pips1,Noxo1_mef48,Noxo1_mef
OG11052_0	Npas2,Npas2_pips1,Npas2_mef48,Npas2_mef
OG11053_0	Npas4,Npas4_pips1,Npas4_mef48,Npas4_mef
OG11054_0	Npat,Npat_pips1,Npat_mef48,Npat_mef
OG11055_0	Npc1,Npc1_pips1,Npc1_mef48,Npc1_mef
OG11056_0	Npc2,Npc2_pips1,Npc2_mef48,Npc2_mef
OG11057_0	Npcd,Npcd_pips1,Npcd_mef48,Npcd_mef
OG11058_0	Npdc1,Npdc1_pips1,Npdc1_mef48,Npdc1_mef
OG11059_0	Npepl1,Npepl1_pips1,Npepl1_mef48,Npepl1_mef
OG11060_0	Npepps,Npepps_pips1,Npepps_mef48,Npepps_mef
OG11061_0	Npff,Npff_pips1,Npff_mef48,Npff_mef
OG11062_0	Nphp1,Nphp1_pips1,Nphp1_mef48,Nphp1_mef
OG11063_0	Nphp3,Nphp3_pips1,Nphp3_mef48,Nphp3_mef
OG11064_0	Nphp4,Nphp4_pips1,Nphp4_mef48,Nphp4_mef
OG11065_0	Nphs1,Nphs1_pips1,Nphs1_mef48,Nphs1_mef
OG11066_0	Nphs1as,Nphs1as_pips1,Nphs1as_mef48,Nphs1as_mef
OG11067_0	Npl,Npl_pips1,Npl_mef48,Npl_mef
OG11068_0	Nploc4,Nploc4_pips1,Nploc4_mef48,Nploc4_mef
OG11069_0	Npm1,Npm1_pips1,Npm1_mef48,Npm1_mef
OG11070_0	Npm3,Npm3_pips1,Npm3_mef48,Npm3_mef
OG11071_0	Npnt,Npnt_pips1,Npnt_mef48,Npnt_mef
OG11072_0	Nppb,Nppb_pips1,Nppb_mef48,Nppb_mef
OG11073_0	Nppc,Nppc_pips1,Nppc_mef48,Nppc_mef
OG11074_0	Npr1,Npr1_pips1,Npr1_mef48,Npr1_mef
OG11075_0	Npr2,Npr2_pips1,Npr2_mef48,Npr2_mef
OG11076_0	Npr3,Npr3_pips1,Npr3_mef48,Npr3_mef
OG11077_0	Nprl2,Nprl2_pips1,Nprl2_mef48,Nprl2_mef
OG11078_0	Nprl3,Nprl3_pips1,Nprl3_mef48,Nprl3_mef
OG11079_0	Nptn,Nptn_pips1,Nptn_mef48,Nptn_mef
OG11080_0	Nptx1,Nptx1_pips1,Nptx1_mef48,Nptx1_mef
OG11081_0	Nptx2,Nptx2_pips1,Nptx2_mef48,Nptx2_mef
OG11082_0	Nptxr,Nptxr_pips1,Nptxr_mef48,Nptxr_mef
OG11083_0	Npy,Npy_pips1,Npy_mef48,Npy_mef
OG11084_0	Npy1r,Npy1r_pips1,Npy1r_mef48,Npy1r_mef
OG11085_0	Npy2r,Npy2r_pips1,Npy2r_mef48,Npy2r_mef
OG11086_0	Nqo1,Nqo1_pips1,Nqo1_mef48,Nqo1_mef
OG11087_0	Nqo2,Nqo2_pips1,Nqo2_mef48,Nqo2_mef
OG11088_0	Nr0b1,Nr0b1_pips1,Nr0b1_mef48,Nr0b1_mef
OG11089_0	Nr1d1,Nr1d1_pips1,Nr1d1_mef48,Nr1d1_mef
OG11090_0	Nr1d2,Nr1d2_pips1,Nr1d2_mef48,Nr1d2_mef
OG11091_0	Nr1h2,Nr1h2_pips1,Nr1h2_mef48,Nr1h2_mef
OG11092_0	Nr1h3,Nr1h3_pips1,Nr1h3_mef48,Nr1h3_mef
OG11093_0	Nr2c1,Nr2c1_pips1,Nr2c1_mef48,Nr2c1_mef
OG11094_0	Nr2c2,Nr2c2_pips1,Nr2c2_mef48,Nr2c2_mef
OG11095_0	Nr2c2ap,Nr2c2ap_pips1,Nr2c2ap_mef48,Nr2c2ap_mef
OG11096_0	Nr2f1,Nr2f1_pips1,Nr2f1_mef48,Nr2f1_mef
OG11097_0	Nr2f2,Nr2f2_pips1,Nr2f2_mef48,Nr2f2_mef
OG11098_0	Nr2f6,Nr2f6_pips1,Nr2f6_mef48,Nr2f6_mef
OG11099_0	Nr3c1,Nr3c1_pips1,Nr3c1_mef48,Nr3c1_mef
OG11100_0	Nr4a1,Nr4a1_pips1,Nr4a1_mef48,Nr4a1_mef
OG11101_0	Nr4a2,Nr4a2_pips1,Nr4a2_mef48,Nr4a2_mef
OG11102_0	Nr4a3,Nr4a3_pips1,Nr4a3_mef48,Nr4a3_mef
OG11103_0	Nr5a2,Nr5a2_pips1,Nr5a2_mef48,Nr5a2_mef
OG11104_0	Nr6a1,Nr6a1_pips1,Nr6a1_mef48,Nr6a1_mef
OG11105_0	Nradd,Nradd_pips1,Nradd_mef48,Nradd_mef
OG11106_0	Nrap,Nrap_pips1,Nrap_mef48,Nrap_mef
OG11107_0	Nrarp,Nrarp_pips1,Nrarp_mef48,Nrarp_mef
OG11108_0	Nras,Nras_pips1,Nras_mef48,Nras_mef
OG11109_0	Nrbf2,Nrbf2_pips1,Nrbf2_mef48,Nrbf2_mef
OG11110_0	Nrbp1,Nrbp1_pips1,Nrbp1_mef48,Nrbp1_mef
OG11111_0	Nrbp2,Nrbp2_pips1,Nrbp2_mef48,Nrbp2_mef
OG11112_0	Nrcam,Nrcam_pips1,Nrcam_mef48,Nrcam_mef
OG11113_0	Nrd1,Nrd1_pips1,Nrd1_mef48,Nrd1_mef
OG11114_0	Nrf1,Nrf1_pips1,Nrf1_mef48,Nrf1_mef
OG11115_0	Nrg1,Nrg1_pips1,Nrg1_mef48,Nrg1_mef
OG11116_0	Nrg2,Nrg2_pips1,Nrg2_mef48,Nrg2_mef
OG11117_0	Nrg4,Nrg4_pips1,Nrg4_mef48,Nrg4_mef
OG11118_0	Nrgn,Nrgn_pips1,Nrgn_mef48,Nrgn_mef
OG11119_0	Nrip1,Nrip1_pips1,Nrip1_mef48,Nrip1_mef
OG11120_0	Nrip2,Nrip2_pips1,Nrip2_mef48,Nrip2_mef
OG11121_0	Nrip3,Nrip3_pips1,Nrip3_mef48,Nrip3_mef
OG11122_0	Nrk,Nrk_pips1,Nrk_mef48,Nrk_mef
OG11123_0	Nrm,Nrm_pips1,Nrm_mef48,Nrm_mef
OG11124_0	Nrn1,Nrn1_pips1,Nrn1_mef48,Nrn1_mef
OG11125_0	Nrn1l,Nrn1l_pips1,Nrn1l_mef48,Nrn1l_mef
OG11126_0	Nrp1,Nrp1_pips1,Nrp1_mef48,Nrp1_mef
OG11127_0	Nrp2,Nrp2_pips1,Nrp2_mef48,Nrp2_mef
OG11128_0	Nrsn1,Nrsn1_pips1,Nrsn1_mef48,Nrsn1_mef
OG11129_0	Nrtn,Nrtn_pips1,Nrtn_mef48,Nrtn_mef
OG11130_0	Nrxn1,Nrxn1_pips1,Nrxn1_mef48,Nrxn1_mef
OG11131_0	Nrxn2,Nrxn2_pips1,Nrxn2_mef48,Nrxn2_mef
OG11132_0	Nsa2,Nsa2_pips1,Nsa2_mef48,Nsa2_mef
OG11133_0	Nsd1,Nsd1_pips1,Nsd1_mef48,Nsd1_mef
OG11134_0	Nsdhl,Nsdhl_pips1,Nsdhl_mef48,Nsdhl_mef
OG11135_0	Nsf,Nsf_pips1,Nsf_mef48,Nsf_mef
OG11136_0	Nsfl1c,Nsfl1c_pips1,Nsfl1c_mef48,Nsfl1c_mef
OG11137_0	Nsg1,Nsg1_pips1,Nsg1_mef48,Nsg1_mef
OG11138_0	Nsl1,Nsl1_pips1,Nsl1_mef48,Nsl1_mef
OG11139_0	Nsmaf,Nsmaf_pips1,Nsmaf_mef48,Nsmaf_mef
OG11140_0	Nsmce1,Nsmce1_pips1,Nsmce1_mef48,Nsmce1_mef
OG11141_0	Nsmce2,Nsmce2_pips1,Nsmce2_mef48,Nsmce2_mef
OG11142_0	Nsmce4a,Nsmce4a_pips1,Nsmce4a_mef48,Nsmce4a_mef
OG11143_0	Nsun2,Nsun2_pips1,Nsun2_mef48,Nsun2_mef
OG11144_0	Nsun3,Nsun3_pips1,Nsun3_mef48,Nsun3_mef
OG11145_0	Nsun4,Nsun4_pips1,Nsun4_mef48,Nsun4_mef
OG11146_0	Nsun5,Nsun5_pips1,Nsun5_mef48,Nsun5_mef
OG11147_0	Nsun6,Nsun6_pips1,Nsun6_mef48,Nsun6_mef
OG11148_0	Nsun7,Nsun7_pips1,Nsun7_mef48,Nsun7_mef
OG11149_0	Nt5c,Nt5c_pips1,Nt5c_mef48,Nt5c_mef
OG11150_0	Nt5c1a,Nt5c1a_pips1,Nt5c1a_mef48,Nt5c1a_mef
OG11151_0	Nt5c2,Nt5c2_pips1,Nt5c2_mef48,Nt5c2_mef
OG11152_0	Nt5c3,Nt5c3_pips1,Nt5c3_mef48,Nt5c3_mef
OG11153_0	Nt5c3l,Nt5c3l_pips1,Nt5c3l_mef48,Nt5c3l_mef
OG11154_0	Nt5dc1,Nt5dc1_pips1,Nt5dc1_mef48,Nt5dc1_mef
OG11155_0	Nt5dc2,Nt5dc2_pips1,Nt5dc2_mef48,Nt5dc2_mef
OG11156_0	Nt5dc3,Nt5dc3_pips1,Nt5dc3_mef48,Nt5dc3_mef
OG11157_0	Nt5e,Nt5e_pips1,Nt5e_mef48,Nt5e_mef
OG11158_0	Nt5m,Nt5m_pips1,Nt5m_mef48,Nt5m_mef
OG11159_0	Ntan1,Ntan1_pips1,Ntan1_mef48,Ntan1_mef
OG11160_0	Ntf3,Ntf3_pips1,Ntf3_mef48,Ntf3_mef
OG11161_0	Ntf5,Ntf5_pips1,Ntf5_mef48,Ntf5_mef
OG11162_0	Nthl1,Nthl1_pips1,Nthl1_mef48,Nthl1_mef
OG11163_0	Ntn1,Ntn1_pips1,Ntn1_mef48,Ntn1_mef
OG11164_0	Ntn3,Ntn3_pips1,Ntn3_mef48,Ntn3_mef
OG11165_0	Ntn4,Ntn4_pips1,Ntn4_mef48,Ntn4_mef
OG11166_0	Ntn5,Ntn5_pips1,Ntn5_mef48,Ntn5_mef
OG11167_0	Ntng1,Ntng1_pips1,Ntng1_mef48,Ntng1_mef
OG11168_0	Ntng2,Ntng2_pips1,Ntng2_mef48,Ntng2_mef
OG11169_0	Ntpcr,Ntpcr_pips1,Ntpcr_mef48,Ntpcr_mef
OG11170_0	Ntrk3,Ntrk3_pips1,Ntrk3_mef48,Ntrk3_mef
OG11171_0	Nts,Nts_pips1,Nts_mef48,Nts_mef
OG11172_0	Nuak1,Nuak1_pips1,Nuak1_mef48,Nuak1_mef
OG11173_0	Nuak2,Nuak2_pips1,Nuak2_mef48,Nuak2_mef
OG11174_0	Nub1,Nub1_pips1,Nub1_mef48,Nub1_mef
OG11175_0	Nubp1,Nubp1_pips1,Nubp1_mef48,Nubp1_mef
